batch,path,path_b64,reviewed_object_id,start_line,end_line,symbol_id,role,reviewer,verified_by
BATCH-073,tests/unit/test_forbidden_symbols.py,dGVzdHMvdW5pdC90ZXN0X2ZvcmJpZGRlbl9zeW1ib2xzLnB5,ae484b8278d92467693fcbd31f665eaaf5bdac99,117,124,SYM-ee43fc1f626786e3dacfb917,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_forbidden_symbols.py,dGVzdHMvdW5pdC90ZXN0X2ZvcmJpZGRlbl9zeW1ib2xzLnB5,ae484b8278d92467693fcbd31f665eaaf5bdac99,127,163,SYM-9c2dd717a1ef06ec9cec7842,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_forbidden_symbols.py,dGVzdHMvdW5pdC90ZXN0X2ZvcmJpZGRlbl9zeW1ib2xzLnB5,ae484b8278d92467693fcbd31f665eaaf5bdac99,172,212,SYM-b56ad5e1e0106ef4c580039f,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_forbidden_symbols.py,dGVzdHMvdW5pdC90ZXN0X2ZvcmJpZGRlbl9zeW1ib2xzLnB5,ae484b8278d92467693fcbd31f665eaaf5bdac99,215,222,SYM-a1331510e2fd51d2a136c521,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_forbidden_symbols.py,dGVzdHMvdW5pdC90ZXN0X2ZvcmJpZGRlbl9zeW1ib2xzLnB5,ae484b8278d92467693fcbd31f665eaaf5bdac99,225,265,SYM-d0dfea7fcab0a4ba30b12138,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_import_export_repository_contract.py,dGVzdHMvdW5pdC90ZXN0X2ltcG9ydF9leHBvcnRfcmVwb3NpdG9yeV9jb250cmFjdC5weQ==,2c4dfabbe29b86de04e6deb9b9bd60e910859e09,1,70,,line_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_import_export_repository_contract.py,dGVzdHMvdW5pdC90ZXN0X2ltcG9ydF9leHBvcnRfcmVwb3NpdG9yeV9jb250cmFjdC5weQ==,2c4dfabbe29b86de04e6deb9b9bd60e910859e09,1,70,SYM-5a02c1f486cdcb3e2251b5c1,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_import_export_repository_contract.py,dGVzdHMvdW5pdC90ZXN0X2ltcG9ydF9leHBvcnRfcmVwb3NpdG9yeV9jb250cmFjdC5weQ==,2c4dfabbe29b86de04e6deb9b9bd60e910859e09,25,48,SYM-c27bdbab910c3c278821e15a,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_import_export_repository_contract.py,dGVzdHMvdW5pdC90ZXN0X2ltcG9ydF9leHBvcnRfcmVwb3NpdG9yeV9jb250cmFjdC5weQ==,2c4dfabbe29b86de04e6deb9b9bd60e910859e09,51,70,SYM-ed6f93b56f64660d9c1cf6d9,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_migrate_helpers.py,dGVzdHMvdW5pdC90ZXN0X21pZ3JhdGVfaGVscGVycy5weQ==,a299e6e5072414a81dd3f6bf49fc8a8ab408578c,1,136,,line_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_migrate_helpers.py,dGVzdHMvdW5pdC90ZXN0X21pZ3JhdGVfaGVscGVycy5weQ==,a299e6e5072414a81dd3f6bf49fc8a8ab408578c,1,136,SYM-e732aaf6fde0016f6509e98a,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_migrate_helpers.py,dGVzdHMvdW5pdC90ZXN0X21pZ3JhdGVfaGVscGVycy5weQ==,a299e6e5072414a81dd3f6bf49fc8a8ab408578c,18,20,SYM-228cbc2802c4a5bfba16b194,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_migrate_helpers.py,dGVzdHMvdW5pdC90ZXN0X21pZ3JhdGVfaGVscGVycy5weQ==,a299e6e5072414a81dd3f6bf49fc8a8ab408578c,23,64,SYM-8ecfa4d90b7624e0bf639e5c,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_migrate_helpers.py,dGVzdHMvdW5pdC90ZXN0X21pZ3JhdGVfaGVscGVycy5weQ==,a299e6e5072414a81dd3f6bf49fc8a8ab408578c,67,94,SYM-951834934c321e5a7392948e,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_migrate_helpers.py,dGVzdHMvdW5pdC90ZXN0X21pZ3JhdGVfaGVscGVycy5weQ==,a299e6e5072414a81dd3f6bf49fc8a8ab408578c,97,136,SYM-b26a0295dbff698f7200bfc1,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_pricing_single_source.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3ByaWNpbmdfc2luZ2xlX3NvdXJjZS5weQ==,c638414eb576e548035e324f82e2b6fdf2a0f945,1,201,,line_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_pricing_single_source.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3ByaWNpbmdfc2luZ2xlX3NvdXJjZS5weQ==,c638414eb576e548035e324f82e2b6fdf2a0f945,1,201,SYM-53deff6fb1031ea954e26ab2,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_pricing_single_source.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3ByaWNpbmdfc2luZ2xlX3NvdXJjZS5weQ==,c638414eb576e548035e324f82e2b6fdf2a0f945,21,32,SYM-42685cea5a93420b35bf63eb,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_pricing_single_source.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3ByaWNpbmdfc2luZ2xlX3NvdXJjZS5weQ==,c638414eb576e548035e324f82e2b6fdf2a0f945,35,101,SYM-bf32816bcde1b9e6d1acfedf,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_pricing_single_source.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3ByaWNpbmdfc2luZ2xlX3NvdXJjZS5weQ==,c638414eb576e548035e324f82e2b6fdf2a0f945,38,41,SYM-4ce5e0d90d371a16fcafcd00,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_pricing_single_source.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3ByaWNpbmdfc2luZ2xlX3NvdXJjZS5weQ==,c638414eb576e548035e324f82e2b6fdf2a0f945,43,53,SYM-28a72d3c732a1917c7f24700,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_pricing_single_source.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3ByaWNpbmdfc2luZ2xlX3NvdXJjZS5weQ==,c638414eb576e548035e324f82e2b6fdf2a0f945,55,59,SYM-3a99b07943b24215095dbf2e,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_pricing_single_source.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3ByaWNpbmdfc2luZ2xlX3NvdXJjZS5weQ==,c638414eb576e548035e324f82e2b6fdf2a0f945,61,63,SYM-b1105f91cf73bbcaebaf6d7f,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_pricing_single_source.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3ByaWNpbmdfc2luZ2xlX3NvdXJjZS5weQ==,c638414eb576e548035e324f82e2b6fdf2a0f945,65,71,SYM-819558fbaeac0a655c82fb4a,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_pricing_single_source.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3ByaWNpbmdfc2luZ2xlX3NvdXJjZS5weQ==,c638414eb576e548035e324f82e2b6fdf2a0f945,73,83,SYM-55df65fd0a4b641303ff2fce,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_pricing_single_source.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3ByaWNpbmdfc2luZ2xlX3NvdXJjZS5weQ==,c638414eb576e548035e324f82e2b6fdf2a0f945,85,88,SYM-5eac8c12b132d9bf7f8396c2,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_pricing_single_source.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3ByaWNpbmdfc2luZ2xlX3NvdXJjZS5weQ==,c638414eb576e548035e324f82e2b6fdf2a0f945,90,97,SYM-433d1bed821d9cc7766e7a79,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_pricing_single_source.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3ByaWNpbmdfc2luZ2xlX3NvdXJjZS5weQ==,c638414eb576e548035e324f82e2b6fdf2a0f945,99,101,SYM-29135587fa8519cebc4b1151,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_pricing_single_source.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3ByaWNpbmdfc2luZ2xlX3NvdXJjZS5weQ==,c638414eb576e548035e324f82e2b6fdf2a0f945,104,168,SYM-4ddabce3ef5e2e6db3867830,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_pricing_single_source.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3ByaWNpbmdfc2luZ2xlX3NvdXJjZS5weQ==,c638414eb576e548035e324f82e2b6fdf2a0f945,107,122,SYM-84ec3193ffb941991d3f540e,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_pricing_single_source.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3ByaWNpbmdfc2luZ2xlX3NvdXJjZS5weQ==,c638414eb576e548035e324f82e2b6fdf2a0f945,124,130,SYM-769b219610bdfa60bae90ffd,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_pricing_single_source.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3ByaWNpbmdfc2luZ2xlX3NvdXJjZS5weQ==,c638414eb576e548035e324f82e2b6fdf2a0f945,132,140,SYM-dd8220e56fd1aeeddbf0fa5a,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_pricing_single_source.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3ByaWNpbmdfc2luZ2xlX3NvdXJjZS5weQ==,c638414eb576e548035e324f82e2b6fdf2a0f945,142,149,SYM-1b0e94351dcb43fcd99d936e,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_pricing_single_source.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3ByaWNpbmdfc2luZ2xlX3NvdXJjZS5weQ==,c638414eb576e548035e324f82e2b6fdf2a0f945,151,168,SYM-6fc4f977c4bc9210fdd3fe86,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_pricing_single_source.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3ByaWNpbmdfc2luZ2xlX3NvdXJjZS5weQ==,c638414eb576e548035e324f82e2b6fdf2a0f945,171,201,SYM-84ba7fda7a7940eecd7ae173,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_pricing_single_source.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3ByaWNpbmdfc2luZ2xlX3NvdXJjZS5weQ==,c638414eb576e548035e324f82e2b6fdf2a0f945,174,177,SYM-98d0efb005ba81f738ab5b42,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_pricing_single_source.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3ByaWNpbmdfc2luZ2xlX3NvdXJjZS5weQ==,c638414eb576e548035e324f82e2b6fdf2a0f945,179,182,SYM-0aef5e7814a9318a2dfbbed4,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_pricing_single_source.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3ByaWNpbmdfc2luZ2xlX3NvdXJjZS5weQ==,c638414eb576e548035e324f82e2b6fdf2a0f945,184,188,SYM-b19c7fbfd05b7adf4f90aa09,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_pricing_single_source.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3ByaWNpbmdfc2luZ2xlX3NvdXJjZS5weQ==,c638414eb576e548035e324f82e2b6fdf2a0f945,190,193,SYM-fd74ffc77758b05f69da8112,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_pricing_single_source.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3ByaWNpbmdfc2luZ2xlX3NvdXJjZS5weQ==,c638414eb576e548035e324f82e2b6fdf2a0f945,195,201,SYM-4e57568a454190a72419bdfb,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_router.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3JvdXRlci5weQ==,31e25912c5f0b71eac8ddb032f086d05a0ec724c,1,140,,line_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_router.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3JvdXRlci5weQ==,31e25912c5f0b71eac8ddb032f086d05a0ec724c,1,140,SYM-463eaafc78b7fe36719a644c,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_router.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3JvdXRlci5weQ==,31e25912c5f0b71eac8ddb032f086d05a0ec724c,12,39,SYM-6dd9604d6469b85bae4236e7,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_router.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3JvdXRlci5weQ==,31e25912c5f0b71eac8ddb032f086d05a0ec724c,42,49,SYM-adce81f6c2409344cca4b692,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_router.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3JvdXRlci5weQ==,31e25912c5f0b71eac8ddb032f086d05a0ec724c,52,81,SYM-2a296d5f9b0b505a2f810331,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_router.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3JvdXRlci5weQ==,31e25912c5f0b71eac8ddb032f086d05a0ec724c,55,57,SYM-f4cfd72974c3d24a204e9482,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_router.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3JvdXRlci5weQ==,31e25912c5f0b71eac8ddb032f086d05a0ec724c,59,61,SYM-7397628870a2f6eb21c4e9d1,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_router.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3JvdXRlci5weQ==,31e25912c5f0b71eac8ddb032f086d05a0ec724c,63,65,SYM-c3c67c8aace253c7c184facf,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_router.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3JvdXRlci5weQ==,31e25912c5f0b71eac8ddb032f086d05a0ec724c,67,69,SYM-822abaa004e4383977fdd78f,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_router.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3JvdXRlci5weQ==,31e25912c5f0b71eac8ddb032f086d05a0ec724c,71,73,SYM-4cc9ecdf002e82ebadd02947,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_router.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3JvdXRlci5weQ==,31e25912c5f0b71eac8ddb032f086d05a0ec724c,75,77,SYM-d424dacc84543f34ca3468e3,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_router.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3JvdXRlci5weQ==,31e25912c5f0b71eac8ddb032f086d05a0ec724c,79,81,SYM-c22b7d07eddc9a7805a895ac,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_router.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3JvdXRlci5weQ==,31e25912c5f0b71eac8ddb032f086d05a0ec724c,84,109,SYM-5ff958f6e9f0a2f99dfe97ca,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_router.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3JvdXRlci5weQ==,31e25912c5f0b71eac8ddb032f086d05a0ec724c,87,89,SYM-14a56f7c857d646d6a4b4cd8,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_router.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3JvdXRlci5weQ==,31e25912c5f0b71eac8ddb032f086d05a0ec724c,91,98,SYM-c44f62c54e5b34ad1e0aeaec,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_router.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3JvdXRlci5weQ==,31e25912c5f0b71eac8ddb032f086d05a0ec724c,100,106,SYM-a94763b4700b05ecd2773958,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_router.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3JvdXRlci5weQ==,31e25912c5f0b71eac8ddb032f086d05a0ec724c,108,109,SYM-10b471b6a7f812bfc3f26340,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_router.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3JvdXRlci5weQ==,31e25912c5f0b71eac8ddb032f086d05a0ec724c,112,121,SYM-09de41323ca06e08fdfdc003,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_router.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3JvdXRlci5weQ==,31e25912c5f0b71eac8ddb032f086d05a0ec724c,115,117,SYM-6a5dd9a98c423e2e34fccd67,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_router.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3JvdXRlci5weQ==,31e25912c5f0b71eac8ddb032f086d05a0ec724c,119,121,SYM-327c0ecc603e6f6ea3fdba6a,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_router.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3JvdXRlci5weQ==,31e25912c5f0b71eac8ddb032f086d05a0ec724c,124,140,SYM-1934866ebe9f6e23ade3ed07,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_router.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3JvdXRlci5weQ==,31e25912c5f0b71eac8ddb032f086d05a0ec724c,127,129,SYM-fe4e9b536227e7efa3c6702e,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_model_router.py,dGVzdHMvdW5pdC90ZXN0X21vZGVsX3JvdXRlci5weQ==,31e25912c5f0b71eac8ddb032f086d05a0ec724c,131,140,SYM-9fad69ce304840182f8f39ae,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_modern_web_lookup_service_error_handling.py,dGVzdHMvdW5pdC90ZXN0X21vZGVybl93ZWJfbG9va3VwX3NlcnZpY2VfZXJyb3JfaGFuZGxpbmcucHk=,bcaaef32847e81a5f389aa9fb08f725217e69c82,1,98,,line_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_modern_web_lookup_service_error_handling.py,dGVzdHMvdW5pdC90ZXN0X21vZGVybl93ZWJfbG9va3VwX3NlcnZpY2VfZXJyb3JfaGFuZGxpbmcucHk=,bcaaef32847e81a5f389aa9fb08f725217e69c82,1,98,SYM-50aba21169fb8e46e4758ecd,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_modern_web_lookup_service_error_handling.py,dGVzdHMvdW5pdC90ZXN0X21vZGVybl93ZWJfbG9va3VwX3NlcnZpY2VfZXJyb3JfaGFuZGxpbmcucHk=,bcaaef32847e81a5f389aa9fb08f725217e69c82,11,18,SYM-f94a7eb53e3d61100769db96,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_modern_web_lookup_service_error_handling.py,dGVzdHMvdW5pdC90ZXN0X21vZGVybl93ZWJfbG9va3VwX3NlcnZpY2VfZXJyb3JfaGFuZGxpbmcucHk=,bcaaef32847e81a5f389aa9fb08f725217e69c82,14,18,SYM-6ded5fa3e9480d4ec79f45cc,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_modern_web_lookup_service_error_handling.py,dGVzdHMvdW5pdC90ZXN0X21vZGVybl93ZWJfbG9va3VwX3NlcnZpY2VfZXJyb3JfaGFuZGxpbmcucHk=,bcaaef32847e81a5f389aa9fb08f725217e69c82,21,35,SYM-dcff59c81ec61779c514f439,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_modern_web_lookup_service_error_handling.py,dGVzdHMvdW5pdC90ZXN0X21vZGVybl93ZWJfbG9va3VwX3NlcnZpY2VfZXJyb3JfaGFuZGxpbmcucHk=,bcaaef32847e81a5f389aa9fb08f725217e69c82,24,25,SYM-d65e3d9de0ee953ee84a2d66,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_modern_web_lookup_service_error_handling.py,dGVzdHMvdW5pdC90ZXN0X21vZGVybl93ZWJfbG9va3VwX3NlcnZpY2VfZXJyb3JfaGFuZGxpbmcucHk=,bcaaef32847e81a5f389aa9fb08f725217e69c82,27,28,SYM-d6eb5685994289085c7fcecf,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_modern_web_lookup_service_error_handling.py,dGVzdHMvdW5pdC90ZXN0X21vZGVybl93ZWJfbG9va3VwX3NlcnZpY2VfZXJyb3JfaGFuZGxpbmcucHk=,bcaaef32847e81a5f389aa9fb08f725217e69c82,30,31,SYM-50ca2becc2d661b981b98bf0,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_modern_web_lookup_service_error_handling.py,dGVzdHMvdW5pdC90ZXN0X21vZGVybl93ZWJfbG9va3VwX3NlcnZpY2VfZXJyb3JfaGFuZGxpbmcucHk=,bcaaef32847e81a5f389aa9fb08f725217e69c82,33,35,SYM-17e2883e35501e0a18644194,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_modern_web_lookup_service_error_handling.py,dGVzdHMvdW5pdC90ZXN0X21vZGVybl93ZWJfbG9va3VwX3NlcnZpY2VfZXJyb3JfaGFuZGxpbmcucHk=,bcaaef32847e81a5f389aa9fb08f725217e69c82,38,50,SYM-0f5599609b7c117b7178cd86,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_modern_web_lookup_service_error_handling.py,dGVzdHMvdW5pdC90ZXN0X21vZGVybl93ZWJfbG9va3VwX3NlcnZpY2VfZXJyb3JfaGFuZGxpbmcucHk=,bcaaef32847e81a5f389aa9fb08f725217e69c82,45,45,SYM-4a71a6c3b133c6c1739e5cd4,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_modern_web_lookup_service_error_handling.py,dGVzdHMvdW5pdC90ZXN0X21vZGVybl93ZWJfbG9va3VwX3NlcnZpY2VfZXJyb3JfaGFuZGxpbmcucHk=,bcaaef32847e81a5f389aa9fb08f725217e69c82,49,49,SYM-9a68901f2b182564524932d2,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_modern_web_lookup_service_error_handling.py,dGVzdHMvdW5pdC90ZXN0X21vZGVybl93ZWJfbG9va3VwX3NlcnZpY2VfZXJyb3JfaGFuZGxpbmcucHk=,bcaaef32847e81a5f389aa9fb08f725217e69c82,53,69,SYM-93b45b6015c411a69abc7126,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_modern_web_lookup_service_error_handling.py,dGVzdHMvdW5pdC90ZXN0X21vZGVybl93ZWJfbG9va3VwX3NlcnZpY2VfZXJyb3JfaGFuZGxpbmcucHk=,bcaaef32847e81a5f389aa9fb08f725217e69c82,72,98,SYM-b30dbb48e1066572a8475540,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_mypy_overrides_ratchet.py,dGVzdHMvdW5pdC90ZXN0X215cHlfb3ZlcnJpZGVzX3JhdGNoZXQucHk=,1963334e2b94ac454b4e37ad32180ceb198ae36f,1,148,,line_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_mypy_overrides_ratchet.py,dGVzdHMvdW5pdC90ZXN0X215cHlfb3ZlcnJpZGVzX3JhdGNoZXQucHk=,1963334e2b94ac454b4e37ad32180ceb198ae36f,1,148,SYM-111b4dba5c52a92acd40b670,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_mypy_overrides_ratchet.py,dGVzdHMvdW5pdC90ZXN0X215cHlfb3ZlcnJpZGVzX3JhdGNoZXQucHk=,1963334e2b94ac454b4e37ad32180ceb198ae36f,23,26,SYM-8b4df323309247665e535a79,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_mypy_overrides_ratchet.py,dGVzdHMvdW5pdC90ZXN0X215cHlfb3ZlcnJpZGVzX3JhdGNoZXQucHk=,1963334e2b94ac454b4e37ad32180ceb198ae36f,29,97,SYM-a73fbf382b6888f45d2f91b6,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_mypy_overrides_ratchet.py,dGVzdHMvdW5pdC90ZXN0X215cHlfb3ZlcnJpZGVzX3JhdGNoZXQucHk=,1963334e2b94ac454b4e37ad32180ceb198ae36f,30,37,SYM-addb1f0d27232dce15f74667,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_mypy_overrides_ratchet.py,dGVzdHMvdW5pdC90ZXN0X215cHlfb3ZlcnJpZGVzX3JhdGNoZXQucHk=,1963334e2b94ac454b4e37ad32180ceb198ae36f,39,46,SYM-74d88da177b06ca644a165b4,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_mypy_overrides_ratchet.py,dGVzdHMvdW5pdC90ZXN0X215cHlfb3ZlcnJpZGVzX3JhdGNoZXQucHk=,1963334e2b94ac454b4e37ad32180ceb198ae36f,48,50,SYM-198b84ae306a338587d55c18,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_mypy_overrides_ratchet.py,dGVzdHMvdW5pdC90ZXN0X215cHlfb3ZlcnJpZGVzX3JhdGNoZXQucHk=,1963334e2b94ac454b4e37ad32180ceb198ae36f,52,62,SYM-f57b124750f4bf0842680039,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_mypy_overrides_ratchet.py,dGVzdHMvdW5pdC90ZXN0X215cHlfb3ZlcnJpZGVzX3JhdGNoZXQucHk=,1963334e2b94ac454b4e37ad32180ceb198ae36f,64,72,SYM-5b4e518b59f5b561898ed49e,symbol_owner,codex-kierkegaard,codex-hypatia
BATCH-073,tests/unit/test_mypy_overrides_ratchet.py,dGVzdHMvdW5pdC90ZXN0X215cHlfb3ZlcnJpZGVzX3JhdGNoZXQucHk=,1963334e2b94ac454b4e37ad32180ceb198ae36f,74,85,SYM-5415fcaa50199a05e0b0534b,symbol_owner,codex-kierkegaard,codex-hypatia
