path,path_b64,git_mode,object_type,object_id,file_type,bytes,physical_lines,logical_lines,scope_tier,status,reviewer,verified_by,reviewed_at,finding_ids,notes
prompts/define-project-areas.md,cHJvbXB0cy9kZWZpbmUtcHJvamVjdC1hcmVhcy5tZA==,100644,blob,75f4be319a78c80b0b0771340e023129279da86e,text/markdown,18345,491,369,D,verified,codex-kierkegaard,codex-galileo,2026-08-10T11:30:33Z,,BATCH-018 immutable blob fully reviewed
prompts/implementatie-DEF-253-quick-wins.md,cHJvbXB0cy9pbXBsZW1lbnRhdGllLURFRi0yNTMtcXVpY2std2lucy5tZA==,100644,blob,0d96c88208db07ab59ee958369923ee2a779084c,text/markdown,3532,105,77,D,verified,codex-kierkegaard,codex-galileo,2026-08-10T11:30:33Z,,BATCH-018 immutable blob fully reviewed
prompts/implementatie-silent-exception-hookify.md,cHJvbXB0cy9pbXBsZW1lbnRhdGllLXNpbGVudC1leGNlcHRpb24taG9va2lmeS5tZA==,100644,blob,9c39d81ce8ed41abe955c735d9cb5fa4d8ca248c,text/markdown,2036,85,62,D,verified,codex-kierkegaard,codex-galileo,2026-08-10T11:30:33Z,,BATCH-018 immutable blob fully reviewed
prompts/implementation/agent-consistency-system.md,cHJvbXB0cy9pbXBsZW1lbnRhdGlvbi9hZ2VudC1jb25zaXN0ZW5jeS1zeXN0ZW0ubWQ=,100644,blob,33aaa3cfa4e7411922653071d89b5156453e9ec2,text/markdown,18369,671,529,D,verified,codex-kierkegaard,codex-galileo,2026-08-10T11:30:33Z,,BATCH-018 immutable blob fully reviewed
prompts/implementation/implementation-plan-claude-agents.md,cHJvbXB0cy9pbXBsZW1lbnRhdGlvbi9pbXBsZW1lbnRhdGlvbi1wbGFuLWNsYXVkZS1hZ2VudHMubWQ=,100644,blob,a549632cfb03fa6ec20270a9114c7ce3fb60ff19,text/markdown,7709,319,229,D,verified,codex-galileo,codex-kierkegaard,2026-08-10T11:30:33Z,,BATCH-019 immutable blob fully reviewed
prompts/implementation/linear-hookify-implementation.md,cHJvbXB0cy9pbXBsZW1lbnRhdGlvbi9saW5lYXItaG9va2lmeS1pbXBsZW1lbnRhdGlvbi5tZA==,100644,blob,13c690582f2394b1ea97493feb3a0e8c91c65540,text/markdown,3532,152,111,D,verified,codex-galileo,codex-kierkegaard,2026-08-10T11:30:33Z,,BATCH-019 immutable blob fully reviewed
prompts/implementation/prompt-generator-subagent-spec.md,cHJvbXB0cy9pbXBsZW1lbnRhdGlvbi9wcm9tcHQtZ2VuZXJhdG9yLXN1YmFnZW50LXNwZWMubWQ=,100644,blob,5cbad2f35523a4353077f59019634125a85f3e23,text/markdown,25037,850,631,D,verified,codex-galileo,codex-kierkegaard,2026-08-10T11:30:33Z,B019-001,BATCH-019 immutable blob fully reviewed
prompts/orchestrate-architecture-analysis.md,cHJvbXB0cy9vcmNoZXN0cmF0ZS1hcmNoaXRlY3R1cmUtYW5hbHlzaXMubWQ=,100644,blob,cf72ebe99081b0dacb8c0f49b4cd69e15d4dd190,text/markdown,138148,5754,4671,D,verified,codex-root,codex-hypatia,2026-08-10T11:30:33Z,B020-001;B020-002,BATCH-020 immutable blob fully reviewed
prompts/orchestrate-definitie-app-v2.md,cHJvbXB0cy9vcmNoZXN0cmF0ZS1kZWZpbml0aWUtYXBwLXYyLm1k,100644,blob,f89d78c1562e9bfffe4b20c5f1cbfb9181c678c9,text/markdown,134174,5359,4348,D,verified,codex-galileo,codex-kierkegaard,2026-08-10T11:30:33Z,B021-001;B021-002;B021-003,BATCH-021 immutable blob fully reviewed
prompts/research/agent-workflow-optimization.md,cHJvbXB0cy9yZXNlYXJjaC9hZ2VudC13b3JrZmxvdy1vcHRpbWl6YXRpb24ubWQ=,100644,blob,ff3bc49c0b2edf3e30414c962c66804c6200fe57,text/markdown,6937,236,161,D,verified,codex-galileo,codex-kierkegaard,2026-08-10T11:30:33Z,,BATCH-021 immutable blob fully reviewed
prompts/templates/TEMPLATE-deep-analysis.md,cHJvbXB0cy90ZW1wbGF0ZXMvVEVNUExBVEUtZGVlcC1hbmFseXNpcy5tZA==,100644,blob,e6212b73b7bdb1fe49efad71f62ff78c5790fe6f,text/markdown,12818,488,371,D,verified,codex-galileo,codex-kierkegaard,2026-08-10T11:30:33Z,B022-001,BATCH-022 immutable blob fully reviewed
pyproject.toml,cHlwcm9qZWN0LnRvbWw=,100644,blob,6587fb7be7e3062a3f3faf3a2030128f0ec2db07,text/plain,8275,233,217,D,pending,,,,,
pytest.ini,cHl0ZXN0LmluaQ==,100644,blob,a025c5965bede33dee5942894641c74304a145dc,text/plain,2332,60,51,D,pending,,,,,
requirements-dev.in,cmVxdWlyZW1lbnRzLWRldi5pbg==,100644,blob,117ff514e49592cceec9d33c6f931e8dbb7ee765,text/plain,1126,40,36,D,pending,,,,,
requirements-dev.txt,cmVxdWlyZW1lbnRzLWRldi50eHQ=,100644,blob,3a3b4e1c9ed29c688a90d25993c93288d9bd0129,text/plain,118911,1634,1634,D,pending,,,,,
requirements.in,cmVxdWlyZW1lbnRzLmlu,100644,blob,99b1d530222a71a439fbca9a81488068657c917d,text/plain,1676,81,81,D,pending,,,,,
requirements.txt,cmVxdWlyZW1lbnRzLnR4dA==,100644,blob,4caba97d477be3bda1499870533e268a2be6fd78,text/plain,189203,2493,2493,D,pending,,,,,
scripts/README_MIGRATION.md,c2NyaXB0cy9SRUFETUVfTUlHUkFUSU9OLm1k,100644,blob,71aeb3fcb3d19603a309a414ccd84c5d9a5854e1,text/markdown,3290,125,92,C,verified,codex-root,codex-galileo,2026-08-11T12:13:18Z,,BATCH-095 immutable blob fully reviewed
scripts/README_VALIDATE_SYNONYMS.md,c2NyaXB0cy9SRUFETUVfVkFMSURBVEVfU1lOT05ZTVMubWQ=,100644,blob,cb2cc47307a501a94d853bc3d32ba0bdf0e7c043,text/markdown,7145,285,195,C,verified,codex-root,codex-galileo,2026-08-11T12:13:18Z,B095-012,BATCH-095 immutable blob fully reviewed
scripts/SYNONYM_VALIDATION_SUMMARY.md,c2NyaXB0cy9TWU5PTllNX1ZBTElEQVRJT05fU1VNTUFSWS5tZA==,100644,blob,504ce197a4fe83ff5973bb043cfefa383c1ffbab,text/markdown,4041,162,122,C,verified,codex-root,codex-galileo,2026-08-11T12:13:18Z,,BATCH-095 immutable blob fully reviewed
scripts/ai-pre-commit,c2NyaXB0cy9haS1wcmUtY29tbWl0,100755,blob,b19b6cb0baf098fab95fe2c4a83879332e9b8a24,text/plain,2187,73,60,C,verified,codex-root,codex-galileo,2026-08-11T12:13:18Z,B095-005,BATCH-095 immutable blob fully reviewed
scripts/analyse/hernoem-naar-nederlands.py,c2NyaXB0cy9hbmFseXNlL2hlcm5vZW0tbmFhci1uZWRlcmxhbmRzLnB5,100755,blob,99e2321016b55810f79d44b5f5c71cc13b6cbf33,text/x-python,16370,451,335,C,verified,codex-root,codex-galileo,2026-08-11T12:13:18Z,B095-003;B095-004,BATCH-095 immutable blob fully reviewed
scripts/analysis/agent_scoreboard.sh,c2NyaXB0cy9hbmFseXNpcy9hZ2VudF9zY29yZWJvYXJkLnNo,100644,blob,71b1165d8a328949036ca73296eab501121de247,application/x-sh,2894,99,78,C,verified,codex-root,codex-galileo,2026-08-11T12:13:18Z,B095-008,BATCH-095 immutable blob fully reviewed
scripts/analysis/ai-metrics-dashboard.py,c2NyaXB0cy9hbmFseXNpcy9haS1tZXRyaWNzLWRhc2hib2FyZC5weQ==,100755,blob,dc0d156f1f7bba0f2f668a9460fff684f3db69cb,text/x-python,6925,194,148,C,verified,codex-root,codex-galileo,2026-08-11T12:13:18Z,,BATCH-095 immutable blob fully reviewed
scripts/analysis/ai_metrics_tracker.py,c2NyaXB0cy9hbmFseXNpcy9haV9tZXRyaWNzX3RyYWNrZXIucHk=,100644,blob,5ad0602df87a44bcfb322a0df3644d441aa7062e,text/x-python,14314,414,266,C,verified,codex-root,codex-galileo,2026-08-11T12:13:18Z,B095-006,BATCH-095 immutable blob fully reviewed
scripts/analysis/analyze_core_module.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvcmVfbW9kdWxlLnB5,100644,blob,663e14d609ede772b28844dca51123450b2bb73d,text/x-python,10457,305,230,C,verified,codex-root,codex-galileo,2026-08-11T12:13:18Z,B095-009,BATCH-095 immutable blob fully reviewed
scripts/analysis/analyze_coverage.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvdmVyYWdlLnB5,100644,blob,8924130aa9aaff48d38f6a9ec97cb8434eddff74,text/x-python,13483,354,276,C,verified,codex-root,codex-galileo,2026-08-11T12:13:18Z,B095-007,BATCH-095 immutable blob fully reviewed
scripts/analysis/analyze_coverage_targeted.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2NvdmVyYWdlX3RhcmdldGVkLnB5,100644,blob,0a10fe5aa9b99fadaae47932b5909971b2a7b303,text/x-python,13552,378,289,C,verified,codex-root,codex-galileo,2026-08-11T12:13:18Z,,BATCH-095 immutable blob fully reviewed
scripts/analysis/analyze_dependencies.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX2RlcGVuZGVuY2llcy5weQ==,100644,blob,1b27358e8005ed287bd181733daf2612a01e8067,text/x-python,5213,158,119,C,verified,codex-root,codex-galileo,2026-08-11T12:13:18Z,B095-010,BATCH-095 immutable blob fully reviewed
scripts/analysis/analyze_modular_prompts.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX21vZHVsYXJfcHJvbXB0cy5weQ==,100644,blob,e01e2dd7e49486cdc12db2cbee73365fa2cfe2a0,text/x-python,5532,158,112,C,verified,codex-root,codex-galileo,2026-08-11T12:13:18Z,B095-011,BATCH-095 immutable blob fully reviewed
scripts/analysis/analyze_modular_structure.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX21vZHVsYXJfc3RydWN0dXJlLnB5,100644,blob,d48520e245e3888779fcec738b2845875dd3b81d,text/x-python,10123,270,225,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-096 immutable blob fully reviewed
scripts/analysis/analyze_requirements.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX3JlcXVpcmVtZW50cy5weQ==,100644,blob,0ea7391e5ff35c1f16bdc298f4b78f2b99f77705,text/x-python,12093,363,260,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-096 immutable blob fully reviewed
scripts/analysis/analyze_test_performance.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX3Rlc3RfcGVyZm9ybWFuY2UucHk=,100644,blob,aaea14d7c6fe5d1ae695a257f83f81a97bfe3bc5,text/x-python,6243,176,140,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,B096-003,BATCH-096 immutable blob fully reviewed
scripts/analysis/analyze_test_scenarios.py,c2NyaXB0cy9hbmFseXNpcy9hbmFseXplX3Rlc3Rfc2NlbmFyaW9zLnB5,100644,blob,43d3f701a4ec66f620872a9438b23e242cdbba96,text/x-python,10821,318,269,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-096 immutable blob fully reviewed
scripts/analysis/compare_modules.py,c2NyaXB0cy9hbmFseXNpcy9jb21wYXJlX21vZHVsZXMucHk=,100644,blob,007a5bd4643aa7cce4156538b4c1663eb0b658ec,text/x-python,12573,356,213,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-096 immutable blob fully reviewed
scripts/analysis/deep_analysis.py,c2NyaXB0cy9hbmFseXNpcy9kZWVwX2FuYWx5c2lzLnB5,100644,blob,02dff25fe76a6cd8e4db891cd116351e6f330bfc,text/x-python,10571,291,214,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-096 immutable blob fully reviewed
scripts/analysis/dependency_analysis.py,c2NyaXB0cy9hbmFseXNpcy9kZXBlbmRlbmN5X2FuYWx5c2lzLnB5,100644,blob,f14a1f991b07916caee1eaaa7061e9d8aa005c4e,text/x-python,5203,161,122,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,B096-004,BATCH-096 immutable blob fully reviewed
scripts/analysis/module_dependency_analysis.py,c2NyaXB0cy9hbmFseXNpcy9tb2R1bGVfZGVwZW5kZW5jeV9hbmFseXNpcy5weQ==,100644,blob,9146dda5b207153ff42aa16b3b513d54a346daaf,text/x-python,11569,332,228,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-096 immutable blob fully reviewed
scripts/analysis/trace_prompt_decision.py,c2NyaXB0cy9hbmFseXNpcy90cmFjZV9wcm9tcHRfZGVjaXNpb24ucHk=,100644,blob,8197e8170024421e35c9a14b06f56553e8b2af81,text/x-python,2295,76,53,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-096 immutable blob fully reviewed
scripts/architecture-tools/architecture_sync.py,c2NyaXB0cy9hcmNoaXRlY3R1cmUtdG9vbHMvYXJjaGl0ZWN0dXJlX3N5bmMucHk=,100644,blob,57c69d5154374cecd33f4a3d3fefdabdc36187c9,text/x-python,19142,540,383,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,B096-001,BATCH-096 immutable blob fully reviewed
scripts/architecture-tools/architecture_validator.py,c2NyaXB0cy9hcmNoaXRlY3R1cmUtdG9vbHMvYXJjaGl0ZWN0dXJlX3ZhbGlkYXRvci5weQ==,100644,blob,eed7552866a951a2972e6f7c2153847b22f27c83,text/x-python,21977,610,496,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,B096-002,BATCH-096 immutable blob fully reviewed
scripts/architecture-tools/archive-cfr-docs.sh,c2NyaXB0cy9hcmNoaXRlY3R1cmUtdG9vbHMvYXJjaGl2ZS1jZnItZG9jcy5zaA==,100644,blob,f5c00bc67d3505db8816d3ed1429a9c30e4743a4,application/x-sh,4085,110,89,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-096 immutable blob fully reviewed
scripts/archive_data.py,c2NyaXB0cy9hcmNoaXZlX2RhdGEucHk=,100755,blob,81c8b2b8ce9b39c8c4249d5fb71caa2ce0465d8e,text/x-python,17332,516,307,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,B097-001;B097-004,BATCH-097 immutable blob fully reviewed
scripts/auto_backup_database.sh,c2NyaXB0cy9hdXRvX2JhY2t1cF9kYXRhYmFzZS5zaA==,100755,blob,7cb64b7cd51f3a8039ae5bb7b32d5db989a6cbe8,application/x-sh,3331,103,86,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,B097-002,BATCH-097 immutable blob fully reviewed
scripts/backup_database.sh,c2NyaXB0cy9iYWNrdXBfZGF0YWJhc2Uuc2g=,100755,blob,59aee4a730b6328ca92157a581a9659dc8ae553e,application/x-sh,2411,83,69,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-097 immutable blob fully reviewed
scripts/backup_restore.py,c2NyaXB0cy9iYWNrdXBfcmVzdG9yZS5weQ==,100755,blob,47f86d8014dd65adba6da386290bdd576b5f14e8,text/x-python,14505,469,294,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,B097-003,BATCH-097 immutable blob fully reviewed
scripts/batch_suggest_synonyms.py,c2NyaXB0cy9iYXRjaF9zdWdnZXN0X3N5bm9ueW1zLnB5,100755,blob,30e055668dccdedd53793f4bde7eea2df99d7834,text/x-python,10842,358,215,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,B097-005,BATCH-097 immutable blob fully reviewed
scripts/benchmark_voorbeelden_parallel.py,c2NyaXB0cy9iZW5jaG1hcmtfdm9vcmJlZWxkZW5fcGFyYWxsZWwucHk=,100644,blob,7cf03ef90b1f6e3dc669b8e10c620002d32d8ac6,text/x-python,6996,219,137,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-097 immutable blob fully reviewed
scripts/benchmarks/benchmark_services.py,c2NyaXB0cy9iZW5jaG1hcmtzL2JlbmNobWFya19zZXJ2aWNlcy5weQ==,100644,blob,dad6248dafc8d9bcc86815b8b59286be4909bc52,text/x-python,5954,210,136,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-097 immutable blob fully reviewed
scripts/benchmarks/simple_benchmark.py,c2NyaXB0cy9iZW5jaG1hcmtzL3NpbXBsZV9iZW5jaG1hcmsucHk=,100644,blob,9356e0ff7bfd6248da2b8c85a7c83f3388c580fb,text/x-python,2590,95,63,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-097 immutable blob fully reviewed
scripts/build_macos_app.sh,c2NyaXB0cy9idWlsZF9tYWNvc19hcHAuc2g=,100644,blob,953a8f46d6ad1e1af46652450f5dd5deb3ff83c9,application/x-sh,1239,45,37,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-097 immutable blob fully reviewed
scripts/check_rechtspraak_api.py,c2NyaXB0cy9jaGVja19yZWNodHNwcmFha19hcGkucHk=,100644,blob,0a2690c97e90656d03b36681f568ac9b5aea2189,text/x-python,7159,222,172,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-097 immutable blob fully reviewed
scripts/check_streamlit_patterns.py,c2NyaXB0cy9jaGVja19zdHJlYW1saXRfcGF0dGVybnMucHk=,100755,blob,bcb729957aefede23d5002568e109e08f53e3f90,text/x-python,7599,196,135,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,B097-006,BATCH-097 immutable blob fully reviewed
scripts/check_tool_pins.py,c2NyaXB0cy9jaGVja190b29sX3BpbnMucHk=,100644,blob,bc254e5e4dbe663163cd14673b947c5ff896613b,text/x-python,4138,124,84,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-097 immutable blob fully reviewed
scripts/ci/check-file-size.sh,c2NyaXB0cy9jaS9jaGVjay1maWxlLXNpemUuc2g=,100755,blob,6ddfada2ea0727833c79adb5223a81913f307f25,application/x-sh,2146,77,66,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,B097-008,BATCH-097 immutable blob fully reviewed
scripts/ci/check-forbidden-patterns.sh,c2NyaXB0cy9jaS9jaGVjay1mb3JiaWRkZW4tcGF0dGVybnMuc2g=,100755,blob,53be818aab2e5676994ed771aa3209dbbc8490d3,application/x-sh,4677,106,94,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-097 immutable blob fully reviewed
scripts/ci/check-legacy-patterns.sh,c2NyaXB0cy9jaS9jaGVjay1sZWdhY3ktcGF0dGVybnMuc2g=,100644,blob,a65d159d52d1915153209050b954e74b7da3675c,application/x-sh,5417,169,146,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,B097-007,BATCH-097 immutable blob fully reviewed
scripts/ci/check-v1-symbols.sh,c2NyaXB0cy9jaS9jaGVjay12MS1zeW1ib2xzLnNo,100755,blob,c448f539b77e2f4de931454e430e8a70675bf147,application/x-sh,1635,49,40,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-097 immutable blob fully reviewed
scripts/ci/check_namespace_collisions.py,c2NyaXB0cy9jaS9jaGVja19uYW1lc3BhY2VfY29sbGlzaW9ucy5weQ==,100644,blob,c2addab68ec695b56769fea1782b81b24bcde343,text/x-python,10292,274,184,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-097 immutable blob fully reviewed
scripts/ci/check_namespace_collisions.sh,c2NyaXB0cy9jaS9jaGVja19uYW1lc3BhY2VfY29sbGlzaW9ucy5zaA==,100755,blob,947013bdc552141db11f662d4a8a5a2bfafaa0d8,application/x-sh,1167,33,29,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-097 immutable blob fully reviewed
scripts/ci/check_no_root_db_files.sh,c2NyaXB0cy9jaS9jaGVja19ub19yb290X2RiX2ZpbGVzLnNo,100644,blob,52377d4524e637ae85721991212d86fe382c12ea,application/x-sh,1459,45,37,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-097 immutable blob fully reviewed
scripts/ci/check_no_todo_markers.sh,c2NyaXB0cy9jaS9jaGVja19ub190b2RvX21hcmtlcnMuc2g=,100755,blob,2f9ff63941b9c6b3080238dbedd0703f465e09e1,application/x-sh,2246,64,54,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-097 immutable blob fully reviewed
scripts/ci/validate-branch-name.sh,c2NyaXB0cy9jaS92YWxpZGF0ZS1icmFuY2gtbmFtZS5zaA==,100755,blob,92250073969c7f743853c006ea4f0e5b91ce3eee,application/x-sh,2121,67,59,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,B098-007,BATCH-098 immutable blob fully reviewed
scripts/ci/verify-precommit.sh,c2NyaXB0cy9jaS92ZXJpZnktcHJlY29tbWl0LnNo,100755,blob,2f2b1b4b6561950d1e64172f82e7ac10876ce0e2,application/x-sh,2413,85,73,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-098 immutable blob fully reviewed
scripts/cleanup_duplicates.py,c2NyaXB0cy9jbGVhbnVwX2R1cGxpY2F0ZXMucHk=,100755,blob,a04e084f23bf4c78178e4bf110846db5faaa2be9,text/x-python,4145,145,78,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-098 immutable blob fully reviewed
scripts/com.definitieagent.backup.plist,c2NyaXB0cy9jb20uZGVmaW5pdGllYWdlbnQuYmFja3VwLnBsaXN0,100644,blob,0834bc5e8e13bc65acebdc8add38c755269f63c9,text/plain,1439,50,41,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,B098-008,BATCH-098 immutable blob fully reviewed
scripts/compare_validation_results.py,c2NyaXB0cy9jb21wYXJlX3ZhbGlkYXRpb25fcmVzdWx0cy5weQ==,100644,blob,fc2fcf9cf8ecd1a9a3d080faa47126c0fd5580ae,text/x-python,18251,508,387,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,B098-001;B098-002;B098-003;B098-004,BATCH-098 immutable blob fully reviewed
scripts/complexity_baseline.txt,c2NyaXB0cy9jb21wbGV4aXR5X2Jhc2VsaW5lLnR4dA==,100644,blob,3bc92d44ac9d8a185fa33dec183c593d71d79372,text/plain,4,1,1,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-098 immutable blob fully reviewed
scripts/complexity_ratchet.py,c2NyaXB0cy9jb21wbGV4aXR5X3JhdGNoZXQucHk=,100644,blob,a2b3c33c054e6029829ea8c7b2f6964dc13c7ea5,text/x-python,4675,138,94,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-098 immutable blob fully reviewed
scripts/db/reset_context_model_v2.sh,c2NyaXB0cy9kYi9yZXNldF9jb250ZXh0X21vZGVsX3YyLnNo,100644,blob,88da2ebd36184002c668e93524f3d7578352a111,application/x-sh,387,14,10,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-098 immutable blob fully reviewed
scripts/debug_rechtspraak_html.py,c2NyaXB0cy9kZWJ1Z19yZWNodHNwcmFha19odG1sLnB5,100644,blob,c9f9f21631000be2e7b1bd734178e54ab3cbdc53,text/x-python,6206,172,125,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-098 immutable blob fully reviewed
scripts/debug_sru_parsing.py,c2NyaXB0cy9kZWJ1Z19zcnVfcGFyc2luZy5weQ==,100644,blob,62032fb69572f689d560e145e4a98c4d2f9afa82,text/x-python,11415,316,159,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-098 immutable blob fully reviewed
scripts/demo_cache_monitoring.py,c2NyaXB0cy9kZW1vX2NhY2hlX21vbml0b3JpbmcucHk=,100755,blob,f9474fbd78285e89aa10ee980854fefd7c318613,text/x-python,3894,125,89,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-098 immutable blob fully reviewed
scripts/demo_ontology_classification.py,c2NyaXB0cy9kZW1vX29udG9sb2d5X2NsYXNzaWZpY2F0aW9uLnB5,100644,blob,d3927681a318baf178a5d806cd94a42149cd4af6,text/x-python,9914,300,225,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-098 immutable blob fully reviewed
scripts/demo_term_classifier.py,c2NyaXB0cy9kZW1vX3Rlcm1fY2xhc3NpZmllci5weQ==,100755,blob,17fefb025944a34d0b88bffdf7ad90bf832b5c3f,text/x-python,8230,211,123,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-098 immutable blob fully reviewed
scripts/deployment/launcher.sh,c2NyaXB0cy9kZXBsb3ltZW50L2xhdW5jaGVyLnNo,100755,blob,9abc08dfbaade2103319a4d8bb6b0651b3fa36de,application/x-sh,918,34,27,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-098 immutable blob fully reviewed
scripts/deployment/multiagent.sh,c2NyaXB0cy9kZXBsb3ltZW50L211bHRpYWdlbnQuc2g=,100755,blob,b1324c83413adb51094707656eee689e0a87503e,application/x-sh,8841,299,261,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-098 immutable blob fully reviewed
scripts/deployment/quick_deploy.sh,c2NyaXB0cy9kZXBsb3ltZW50L3F1aWNrX2RlcGxveS5zaA==,100755,blob,f28d425ff5ad5f3af92b9d670d7bb521fd2902d3,application/x-sh,11916,445,385,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,B098-006,BATCH-098 immutable blob fully reviewed
scripts/deployment/run_app.sh,c2NyaXB0cy9kZXBsb3ltZW50L3J1bl9hcHAuc2g=,100644,blob,cea3704c85e06de6f27d86bbd845153f8f20acc7,application/x-sh,559,20,17,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-098 immutable blob fully reviewed
scripts/deployment/setup-ai-review.sh,c2NyaXB0cy9kZXBsb3ltZW50L3NldHVwLWFpLXJldmlldy5zaA==,100755,blob,0e83510368ad449007e77c4d203851551ecda0a2,application/x-sh,2275,82,66,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,B098-005,BATCH-098 immutable blob fully reviewed
scripts/deployment/setup_ai_review.sh,c2NyaXB0cy9kZXBsb3ltZW50L3NldHVwX2FpX3Jldmlldy5zaA==,100755,blob,4520a65526d137bbb6471d8eacf67f2584e7853e,application/x-sh,6835,285,243,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-098 immutable blob fully reviewed
scripts/deployment/start_app.sh,c2NyaXB0cy9kZXBsb3ltZW50L3N0YXJ0X2FwcC5zaA==,100755,blob,473346abd006ab9abd0905c505dd44e2c4b9e1dd,application/x-sh,317,12,9,C,verified,codex-hypatia,codex-kierkegaard,2026-08-11T13:30:00Z,,BATCH-098 immutable blob fully reviewed
scripts/docs/ai-agent-wrapper.py,c2NyaXB0cy9kb2NzL2FpLWFnZW50LXdyYXBwZXIucHk=,100755,blob,40e3ce49b1857b06c6ce319a651b7cc0ce70ca65,text/x-python,11926,354,224,C,verified,codex-galileo,codex-hypatia,2026-08-11T13:30:00Z,B099-001,BATCH-099 immutable blob fully reviewed
